,Unnamed: 0,has_latitude,has_longitude,information,opening_hours,facility_type,smoking,architecturalBarriers,name,sport,has_capacity,menu,hiking,has_location,has_contactPoint
893,893,46.0667724609375,11.123022079467772,no information specified,,university,,ab_52352,'Rettorato - Università di Trento',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2776349948,cp_2011079684
894,894,46.065555572509766,11.102842330932615,no information specified,,viewpoint,,ab_17314,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2778193996,cp_3374029927
895,895,46.06358337402344,11.123066902160645,no information specified,,parking,,ab_41585,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2782160558,cp_2198246971
896,896,46.06079864501953,11.114091873168944,no information specified,,playground,,ab_48340,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2799567802,cp_9471425161
897,897,46.075340270996094,11.122142791748049,no information specified,,social_centre,,ab_96231,'Federazione Trentina della Cooperazione',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2889265682,cp_4202602248
898,898,46.08853530883789,11.11030387878418,no information specified,,parking,,ab_72809,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2894406793,cp_4467007397
899,899,46.08819580078125,11.11769962310791,no information specified,,cafe,,ab_24991,'D&G Fashion Cafè',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2903764668,cp_8693045209
900,900,46.06123733520508,11.12037181854248,no information specified,,picnic_table,,ab_24876,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2923372718,cp_9298367265
901,901,46.06118774414063,11.120111465454102,no information specified,,picnic_table,,ab_59540,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2929617013,cp_1404674067
902,902,46.051513671875,11.063709259033203,guidepost,,information,,ab_23485,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2935463647,cp_9166644189
903,903,46.06592559814453,11.184940338134766,guidepost,,information,,ab_51221,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",yes,2958652330,cp_2340816293
904,904,46.0648193359375,11.186760902404783,board,,information,,ab_62690,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2958652331,cp_1889230297
905,905,46.06345748901367,11.188902854919434,guidepost,,information,,ab_38624,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",yes,2958652433,cp_6556893583
906,906,46.06380081176758,11.185613632202148,board,,information,,ab_59207,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",yes,2958652435,cp_3913410282
907,907,46.05904006958008,11.175248146057127,guidepost,,information,,ab_10928,'Sason',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",yes,2958727179,cp_8552215872
908,908,46.08558654785156,11.111074447631836,no information specified,,parking,,ab_2763,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2960191965,cp_2672080497
909,909,46.03514099121094,11.121789932250977,L'installazione monumentale permanente riprende nel titolo “TRIDENTUM” il nome romano della città e sintetizza in modo concettuale le tre colline che hanno dato origine a questo nome.,,artwork,,ab_92231,'Tridentum 2011',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2987426113,cp_6193182696
910,910,46.08831787109375,11.069657325744627,no information specified,,parking,,ab_75866,'Campo sportivo',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2990436209,cp_7139399346
911,911,46.08633804321289,11.150398254394531,no information specified,,viewpoint,,ab_28155,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3045225201,cp_5003602962
912,912,46.09017181396485,11.084711074829102,no information specified,,information,,ab_22973,'Fuciliera austriaca',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3060515098,cp_2042437315
913,913,46.07721710205078,11.119708061218262,no information specified,,playground,,ab_65251,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3089135849,cp_8211094636
914,914,46.01213073730469,11.139470100402832,no information specified,,restaurant,,ab_36708,'Ciccia & birra',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3090950106,cp_8404457266
915,915,46.066497802734375,11.129504203796388,no information specified,,social_club,,ab_50283,'Lega Navale Italiana - Sezione di Trento',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3096139555,cp_1010923126
916,916,46.0352668762207,11.12637710571289,no information specified,24/7,cafe,,ab_73372,'Al Marinaio',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3101758141,cp_2750944818
917,917,46.03531265258789,11.126263618469238,no information specified,24/7,restaurant,,ab_87531,"""L'Altro""",,,"{'cuisine': 'italian', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3101758142,cp_2175823822
918,918,46.03535461425781,11.12647819519043,no information specified,24/7,hotel,,ab_8920,'Al Marinaio',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3101758143,cp_9761465077
919,919,46.04098510742188,11.122756004333496,no information specified,,sports_centre,,ab_10282,'BLM Group Arena',volleyball;basketball,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3102593635,cp_3047855271
920,920,46.04170608520508,11.122796058654783,no information specified,,sports_centre,,ab_1623,'PalaGhiaccio',ice_hockey,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3102598241,cp_3513156646
921,921,46.05065536499024,11.12493896484375,no information specified,We-Mo 18:00-23:59,restaurant,,ab_40572,'Filippone',,,"{'cuisine': 'pizza', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3103277271,cp_5523662421
922,922,46.09162521362305,11.105279922485352,no information specified,,cafe,,ab_54349,'La Diversa',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3103439229,cp_8332757943
923,923,46.06241989135742,11.126323699951172,no information specified,,cafe,,ab_30946,'Creme',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3107513265,cp_5519259447
924,924,46.05113220214844,11.112383842468262,no information specified,,hotel,,ab_96978,'Sporting Trento',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3110555132,cp_5900868201
925,925,46.058292388916016,11.122360229492188,no information specified,,cafe,,ab_56654,'Maly Bar',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3123786458,cp_7322652622
926,926,46.04052734375,11.111617088317873,"Café, gelateria e pasticceria",,cafe,,ab_4056,'Blu Ice Café',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3124560704,cp_3487479918
927,927,46.040626525878906,11.111592292785645,no information specified,,restaurant,,ab_18704,'Acqua Blu',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3124738891,cp_8482636170
928,928,46.04049682617188,11.111786842346191,"Centro benessere, palestra, sauna ed estetica",,sports_centre,,ab_19985,'JutaSpa',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3124738899,cp_9129090703
929,929,46.13298416137695,11.128921508789062,no information specified,,parking,,ab_81109,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3126990613,cp_7556222252
930,930,46.08859634399414,11.118780136108398,no information specified,,parking,,ab_74733,'Parcheggio IperPoli',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3128124435,cp_8910375473
931,931,46.088470458984375,11.118122100830078,no information specified,,parking,,ab_64102,'Parcheggio Media World',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3128124436,cp_9600536683
932,932,46.087059020996094,11.117365837097168,no information specified,,parking,,ab_34288,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3128244196,cp_9676983784
933,933,46.08772277832031,11.117000579833984,no information specified,,parking,,ab_99029,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3128250446,cp_6044365024
934,934,46.13808441162109,11.118797302246094,no information specified,,cafe,,ab_63100,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3134826456,cp_9806518036
935,935,46.076114654541016,11.109898567199709,no information specified,Mo-Su 07:00-10:00; 17:00-20:00,cafe,,ab_22651,'Area Zuffo 31',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3136338268,cp_5054292073
936,936,46.06199645996094,11.127275466918944,no information specified,Mo-Sa 06:30-19:30,cafe,,ab_77060,'Red Dream Caffè',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3153832735,cp_5582937859
937,937,46.06588745117188,11.154664039611816,map,,information,,ab_18058,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3164233880,cp_7047267518
938,938,46.034610748291016,11.145315170288086,no information specified,,guest_house,,ab_98963,'Agritur Maso San Rocco',,,"{'cuisine': 'regional', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3179583778,cp_5134697481
939,939,46.06465911865234,11.127604484558104,no information specified,,parking,,ab_11893,'Parcheggio Mercatini Natale',,120,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3215544835,cp_4006324380
940,940,46.069732666015625,11.120899200439451,no information specified,"Mo-Su 08:30-12:30; Th 08:30-12:30,14:00-18:00",library,,ab_96379,'Archivio Storico del Comune di Trento',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3218898156,cp_4831375087
941,941,46.06972885131836,11.120868682861328,no information specified,,cafe,,ab_22734,'Bar Biblioteca',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3218898157,cp_7695207493
942,942,46.06973648071289,11.120922088623049,no information specified,Mo-Fr 08:30-19:30; Sa 08:30-18:30,library,,ab_26677,'Biblioteca Comunale di Trento',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3218898158,cp_3900044378
943,943,46.04956817626953,11.131400108337402,no information specified,,pub,,ab_14230,'Flambard Pub',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3250914386,cp_3952835600
944,944,46.06488037109375,11.15342140197754,no information specified,,library,,ab_42828,'Biblioteca Povo',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3292585477,cp_4814112249
945,945,46.05337142944336,11.13198947906494,no information specified,,restaurant,,ab_89116,'Pizza Planet',,,"{'cuisine': 'pizza', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3318400861,cp_2577337159
946,946,46.07387924194336,11.184228897094728,guidepost,,information,,ab_93851,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3323217898,cp_1831992997
947,947,46.074737548828125,11.175613403320312,guidepost,,information,,ab_11089,'Le fontane',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3393492755,cp_6232711231
948,948,46.07764434814453,11.174344062805176,guidepost,,information,,ab_57200,'Le piazze',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3393492756,cp_3310946641
949,949,46.08922576904297,11.066361427307127,no information specified,,cafe,,ab_51098,'SkylineBar',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3405393607,cp_7721478478
950,950,46.07453536987305,11.107383728027344,no information specified,,parking,,ab_58606,,,2,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3439858891,cp_3462886155
951,951,46.06487655639648,11.123387336730955,no information specified,,cafe,,ab_31828,'Nero',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3461721719,cp_3334893487
952,952,46.02056884765625,11.127039909362791,no information specified,,restaurant,,ab_27234,'Galloway',,,"{'cuisine': 'italian', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3475056739,cp_5195901905
953,953,46.10044097900391,11.148808479309082,no information specified,,information,,ab_38043,'Forte Casara',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3478614142,cp_2072679795
954,954,46.04457092285156,11.120880126953123,no information specified,,restaurant,,ab_35327,'Ristorante Lo Scoglio',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3488750202,cp_2419507344
955,955,46.09432601928711,11.12014102935791,no information specified,,industrial,,ab_94193,'Nova Neon S.r.l.',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3524065664,cp_6378285226
956,956,46.082767486572266,11.120756149291992,no information specified,,restaurant,,ab_85903,'Shushika',,,"{'cuisine': 'japanese', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3693890436,cp_9484332067
957,957,46.11806869506836,11.097190856933594,no information specified,"Mo-Su 11:30-15:00,18:30-23:30",restaurant,,ab_20114,'New Young',,,"{'cuisine': 'chinese', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3714819729,cp_2818091829
958,958,46.06013107299805,11.11494255065918,no information specified,,restaurant,,ab_81888,'Old Wild West',,,"{'cuisine': 'american', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3737813836,cp_2468703284
959,959,46.088985443115234,11.120935440063477,no information specified,Mo-Sa 07:30-14:30; 18:00-22:00,restaurant,,ab_76614,'VeggyDays',,,"{'cuisine': None, 'isVegetarian': 'yes', 'isVegan': 'only', 'isGlutenFree': None}",,3755956939,cp_8919016100
960,960,46.08819580078125,11.065484046936035,no information specified,,restaurant,,ab_47910,'Stube del Galletto',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3779740709,cp_3858934495
961,961,46.01093673706055,11.138998985290527,no information specified,,parking,,ab_83140,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3803732658,cp_4332250400
962,962,46.011531829833984,11.13955783843994,no information specified,,restaurant,,ab_37026,'Villa Bertagnolli',,,"{'cuisine': 'italian', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3803736242,cp_5991912040
963,963,46.07978820800781,11.125317573547363,no information specified,,guest_house,,ab_14006,'B&B Il Giardino',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3817179746,cp_9478813196
964,964,46.05484771728516,11.119958877563477,no information specified,,playground,,ab_22048,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3819795139,cp_8949744501
965,965,46.07000350952149,11.183344841003418,no information specified,,parking,,ab_92484,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3819819520,cp_8158809926
966,966,46.1046028137207,11.110772132873535,no information specified,,playground,,ab_51200,"""giardino dell'Arcobaleno""",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3819828727,cp_1797173826
967,967,46.13307189941406,11.135144233703612,no information specified,,parking,,ab_87026,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3819830408,cp_5376061522
968,968,46.05984878540039,11.11985206604004,no information specified,,restaurant,,ab_55288,'Mister Pizza Caffè',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3833840613,cp_4494791732
969,969,46.0776252746582,11.116239547729492,no information specified,,restaurant,,ab_25206,'Golden India',,,"{'cuisine': 'indian', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3849792216,cp_5727963529
970,970,46.06689834594727,11.125922203063965,no information specified,Mo-Fr 07:00-21:00; Sa 09:00-22:00; Su 15:00-22:00,cafe,,ab_31182,'Italiana caffè',,,"{'cuisine': None, 'isVegetarian': 'yes', 'isVegan': 'yes', 'isGlutenFree': None}",,3885819452,cp_7892159023
971,971,46.049583435058594,11.084823608398438,no information specified,,parking,,ab_46261,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,3900166818,cp_4683047384
