,has_latitude,has_longitude,address,information,opening_hours,facility_type,smoking,architecturalBarriers,name,sport,has_capacity,menu,hiking,osm_ID,has_contactPoint
390,46.09419631958008,11.125543594360352,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",guidepost,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,727919858,cp_3038624135
391,46.03554916381836,11.104649543762207,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",guidepost,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,737712224,cp_9929831739
392,46.03680419921875,11.105207443237305,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",guidepost,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,737712441,cp_4814599778
393,46.033180236816406,11.097238540649414,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",guidepost,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,737712460,cp_5522417187
394,46.033424377441406,11.100395202636719,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",guidepost,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,737712480,cp_4482209645
395,46.03727722167969,11.107239723205566,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",guidepost,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Ravina', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,737712516,cp_5940001914
396,46.094661712646484,11.07196044921875,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,parking,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,759092725,cp_1484377954
397,46.029022216796875,11.164979934692383,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",guidepost,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,762888948,cp_4795870411
398,46.03493118286133,11.154296875,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",guidepost,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,762888952,cp_9403891867
399,46.02947998046875,11.1652193069458,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",guidepost,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,762889044,cp_7331501526
400,46.02830505371094,11.16512680053711,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",guidepost,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,762889086,cp_2150672270
401,46.03633117675781,11.151429176330566,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",guidepost,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,762889091,cp_5069788104
402,46.03963851928711,11.159280776977539,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",guidepost,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,762889120,cp_1451782839
403,46.03634262084961,11.154216766357422,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",guidepost,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,762889129,cp_5708435955
404,46.03506851196289,11.151529312133789,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",guidepost,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,762889170,cp_1472277664
405,46.03369903564453,11.16009521484375,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",guidepost,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,762889203,cp_1447106610
406,46.061649322509766,11.091317176818848,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",guidepost,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,764073197,cp_3734505691
407,46.06422424316406,11.096343040466309,"{'city': None, 'country': 'Italy', 'housenumber': '2', 'postcode': None, 'street': 'Via Lodovico de Balzani', 'region': 'Trentino-Alto Adige'}",no information specified,"Tu-Sa 12:00-14:30,19:00-22:00; Mo off",restaurant,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Osteria San Rocco', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': 'italian', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,764073298,cp_5154368887
408,46.10419845581055,11.123380661010742,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",guidepost,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,766088340,cp_1865154216
409,46.055992126464844,11.100350379943848,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,viewpoint,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,769072677,cp_3168909478
410,46.050514221191406,11.101564407348633,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,viewpoint,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,769072685,cp_4557477951
411,46.063655853271484,11.097708702087402,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",map,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",yes,769072687,cp_6340955457
412,46.02696990966797,11.058716773986816,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,viewpoint,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Palon', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,802196772,cp_1204309724
413,46.07075881958008,11.12403392791748,"{'city': 'Trento', 'country': 'IT', 'housenumber': '11', 'postcode': '38122', 'street': 'Vicolo del Vò', 'region': 'Trentino-Alto Adige'}",no information specified,,restaurant,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Ristorante al Vò', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': 'regional', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,811086967,cp_5901053586
414,46.06918716430664,11.124276161193848,"{'city': 'Trento', 'country': 'IT', 'housenumber': '38', 'postcode': '38122', 'street': 'Via San Pietro', 'region': 'Trentino-Alto Adige'}",no information specified,"Mo-Sa 07:00-12:30,15:00-19:30",cafe,,"{'levelAccessibility': 'yes', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Union Casa del Caffè', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': 'coffee_shop', 'isVegetarian': 'yes', 'isVegan': 'no', 'isGlutenFree': None}",,811086992,cp_1353040272
415,46.06693649291992,11.120270729064941,"{'city': 'Trento', 'country': 'IT', 'housenumber': '11', 'postcode': '38122', 'street': 'Via Don Arcangelo Rizzi', 'region': 'Trentino-Alto Adige'}",no information specified,,restaurant,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Le due spade', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,811087041,cp_6736149326
416,46.06830596923828,11.116679191589355,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,parking,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,1,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,811087095,cp_4029260195
417,46.07475662231445,11.12386417388916,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,restaurant,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Ristorante/Pizzeria Petrarca', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': 'italian;pizza;regional', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,811087138,cp_2123388739
418,46.06386947631836,11.123412132263184,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,attraction,,"{'levelAccessibility': 'yes', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Arco dei Tre Portoni', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,822199030,cp_5820797118
419,46.02609634399414,11.18294906616211,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",guidepost,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Marzola Sud', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",yes,850587203,cp_3144060706
420,46.06633377075195,11.127476692199707,"{'city': 'Trento', 'country': 'IT', 'housenumber': '15', 'postcode': '38122', 'street': 'Via dei Paradisi', 'region': 'Trentino-Alto Adige'}",no information specified,,pub,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'INorOUT', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,853801468,cp_6257948654
421,46.06638717651367,11.130599975585938,"{'city': 'Trento', 'country': 'IT', 'housenumber': '35', 'postcode': '38122', 'street': 'Via Giuseppe Grazioli', 'region': 'Trentino-Alto Adige'}",no information specified,"Mo-Sa 09:00-12:00,15:00-19:00",library,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Il papiro', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,853802056,cp_2212525081
422,46.066707611083984,11.12917709350586,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,restaurant,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Mamma Mia', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': 'kebab;pizza', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,853802341,cp_7504788381
423,46.06587219238281,11.131909370422363,"{'city': 'Trento', 'country': 'IT', 'housenumber': '73', 'postcode': '38122', 'street': 'Via Giuseppe Grazioli', 'region': 'Trentino-Alto Adige'}",no information specified,,fitness_centre,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Centro Relife', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,853802490,cp_7003641596
